pathimg,pathmsk_s,pathmsk_i
data_generated-512x512/generated_00762_n02-img.jpg,data_generated-512x512/generated_00762_n02-img.jpg-msks.png,data_generated-512x512/generated_00762_n02-img.jpg-mski.png
data_generated-512x512/generated_00215_n02-img.jpg,data_generated-512x512/generated_00215_n02-img.jpg-msks.png,data_generated-512x512/generated_00215_n02-img.jpg-mski.png
data_generated-512x512/generated_00014_n01-img.jpg,data_generated-512x512/generated_00014_n01-img.jpg-msks.png,data_generated-512x512/generated_00014_n01-img.jpg-mski.png
data_generated-512x512/generated_00358_n02-img.jpg,data_generated-512x512/generated_00358_n02-img.jpg-msks.png,data_generated-512x512/generated_00358_n02-img.jpg-mski.png
data_generated-512x512/generated_00532_n02-img.jpg,data_generated-512x512/generated_00532_n02-img.jpg-msks.png,data_generated-512x512/generated_00532_n02-img.jpg-mski.png
data_generated-512x512/generated_00685_n01-img.jpg,data_generated-512x512/generated_00685_n01-img.jpg-msks.png,data_generated-512x512/generated_00685_n01-img.jpg-mski.png
data_generated-512x512/generated_00465_n01-img.jpg,data_generated-512x512/generated_00465_n01-img.jpg-msks.png,data_generated-512x512/generated_00465_n01-img.jpg-mski.png
data_generated-512x512/generated_00896_n02-img.jpg,data_generated-512x512/generated_00896_n02-img.jpg-msks.png,data_generated-512x512/generated_00896_n02-img.jpg-mski.png
data_generated-512x512/generated_00022_n02-img.jpg,data_generated-512x512/generated_00022_n02-img.jpg-msks.png,data_generated-512x512/generated_00022_n02-img.jpg-mski.png
data_generated-512x512/generated_00540_n02-img.jpg,data_generated-512x512/generated_00540_n02-img.jpg-msks.png,data_generated-512x512/generated_00540_n02-img.jpg-mski.png
data_generated-512x512/generated_00963_n02-img.jpg,data_generated-512x512/generated_00963_n02-img.jpg-msks.png,data_generated-512x512/generated_00963_n02-img.jpg-mski.png
data_generated-512x512/generated_00011_n01-img.jpg,data_generated-512x512/generated_00011_n01-img.jpg-msks.png,data_generated-512x512/generated_00011_n01-img.jpg-mski.png
data_generated-512x512/generated_00794_n01-img.jpg,data_generated-512x512/generated_00794_n01-img.jpg-msks.png,data_generated-512x512/generated_00794_n01-img.jpg-mski.png
data_generated-512x512/generated_00228_n02-img.jpg,data_generated-512x512/generated_00228_n02-img.jpg-msks.png,data_generated-512x512/generated_00228_n02-img.jpg-mski.png
data_generated-512x512/generated_00598_n01-img.jpg,data_generated-512x512/generated_00598_n01-img.jpg-msks.png,data_generated-512x512/generated_00598_n01-img.jpg-mski.png
data_generated-512x512/generated_00796_n01-img.jpg,data_generated-512x512/generated_00796_n01-img.jpg-msks.png,data_generated-512x512/generated_00796_n01-img.jpg-mski.png
data_generated-512x512/generated_00940_n02-img.jpg,data_generated-512x512/generated_00940_n02-img.jpg-msks.png,data_generated-512x512/generated_00940_n02-img.jpg-mski.png
data_generated-512x512/generated_00482_n01-img.jpg,data_generated-512x512/generated_00482_n01-img.jpg-msks.png,data_generated-512x512/generated_00482_n01-img.jpg-mski.png
data_generated-512x512/generated_00407_n02-img.jpg,data_generated-512x512/generated_00407_n02-img.jpg-msks.png,data_generated-512x512/generated_00407_n02-img.jpg-mski.png
data_generated-512x512/generated_00073_n01-img.jpg,data_generated-512x512/generated_00073_n01-img.jpg-msks.png,data_generated-512x512/generated_00073_n01-img.jpg-mski.png
data_generated-512x512/generated_00389_n02-img.jpg,data_generated-512x512/generated_00389_n02-img.jpg-msks.png,data_generated-512x512/generated_00389_n02-img.jpg-mski.png
data_generated-512x512/generated_00879_n02-img.jpg,data_generated-512x512/generated_00879_n02-img.jpg-msks.png,data_generated-512x512/generated_00879_n02-img.jpg-mski.png
data_generated-512x512/generated_00007_n02-img.jpg,data_generated-512x512/generated_00007_n02-img.jpg-msks.png,data_generated-512x512/generated_00007_n02-img.jpg-mski.png
data_generated-512x512/generated_00996_n02-img.jpg,data_generated-512x512/generated_00996_n02-img.jpg-msks.png,data_generated-512x512/generated_00996_n02-img.jpg-mski.png
data_generated-512x512/generated_00506_n01-img.jpg,data_generated-512x512/generated_00506_n01-img.jpg-msks.png,data_generated-512x512/generated_00506_n01-img.jpg-mski.png
data_generated-512x512/generated_00922_n02-img.jpg,data_generated-512x512/generated_00922_n02-img.jpg-msks.png,data_generated-512x512/generated_00922_n02-img.jpg-mski.png
data_generated-512x512/generated_00680_n01-img.jpg,data_generated-512x512/generated_00680_n01-img.jpg-msks.png,data_generated-512x512/generated_00680_n01-img.jpg-mski.png
data_generated-512x512/generated_00004_n02-img.jpg,data_generated-512x512/generated_00004_n02-img.jpg-msks.png,data_generated-512x512/generated_00004_n02-img.jpg-mski.png
data_generated-512x512/generated_00266_n02-img.jpg,data_generated-512x512/generated_00266_n02-img.jpg-msks.png,data_generated-512x512/generated_00266_n02-img.jpg-mski.png
data_generated-512x512/generated_00725_n02-img.jpg,data_generated-512x512/generated_00725_n02-img.jpg-msks.png,data_generated-512x512/generated_00725_n02-img.jpg-mski.png
data_generated-512x512/generated_00678_n01-img.jpg,data_generated-512x512/generated_00678_n01-img.jpg-msks.png,data_generated-512x512/generated_00678_n01-img.jpg-mski.png
data_generated-512x512/generated_00278_n02-img.jpg,data_generated-512x512/generated_00278_n02-img.jpg-msks.png,data_generated-512x512/generated_00278_n02-img.jpg-mski.png
data_generated-512x512/generated_00478_n02-img.jpg,data_generated-512x512/generated_00478_n02-img.jpg-msks.png,data_generated-512x512/generated_00478_n02-img.jpg-mski.png
data_generated-512x512/generated_00924_n02-img.jpg,data_generated-512x512/generated_00924_n02-img.jpg-msks.png,data_generated-512x512/generated_00924_n02-img.jpg-mski.png
data_generated-512x512/generated_00129_n01-img.jpg,data_generated-512x512/generated_00129_n01-img.jpg-msks.png,data_generated-512x512/generated_00129_n01-img.jpg-mski.png
data_generated-512x512/generated_00058_n01-img.jpg,data_generated-512x512/generated_00058_n01-img.jpg-msks.png,data_generated-512x512/generated_00058_n01-img.jpg-mski.png
data_generated-512x512/generated_00488_n02-img.jpg,data_generated-512x512/generated_00488_n02-img.jpg-msks.png,data_generated-512x512/generated_00488_n02-img.jpg-mski.png
data_generated-512x512/generated_00881_n01-img.jpg,data_generated-512x512/generated_00881_n01-img.jpg-msks.png,data_generated-512x512/generated_00881_n01-img.jpg-mski.png
data_generated-512x512/generated_00431_n02-img.jpg,data_generated-512x512/generated_00431_n02-img.jpg-msks.png,data_generated-512x512/generated_00431_n02-img.jpg-mski.png
data_generated-512x512/generated_00575_n02-img.jpg,data_generated-512x512/generated_00575_n02-img.jpg-msks.png,data_generated-512x512/generated_00575_n02-img.jpg-mski.png
data_generated-512x512/generated_00043_n02-img.jpg,data_generated-512x512/generated_00043_n02-img.jpg-msks.png,data_generated-512x512/generated_00043_n02-img.jpg-mski.png
data_generated-512x512/generated_00424_n02-img.jpg,data_generated-512x512/generated_00424_n02-img.jpg-msks.png,data_generated-512x512/generated_00424_n02-img.jpg-mski.png
data_generated-512x512/generated_00653_n02-img.jpg,data_generated-512x512/generated_00653_n02-img.jpg-msks.png,data_generated-512x512/generated_00653_n02-img.jpg-mski.png
data_generated-512x512/generated_00451_n02-img.jpg,data_generated-512x512/generated_00451_n02-img.jpg-msks.png,data_generated-512x512/generated_00451_n02-img.jpg-mski.png
data_generated-512x512/generated_00081_n02-img.jpg,data_generated-512x512/generated_00081_n02-img.jpg-msks.png,data_generated-512x512/generated_00081_n02-img.jpg-mski.png
data_generated-512x512/generated_00737_n01-img.jpg,data_generated-512x512/generated_00737_n01-img.jpg-msks.png,data_generated-512x512/generated_00737_n01-img.jpg-mski.png
data_generated-512x512/generated_00189_n01-img.jpg,data_generated-512x512/generated_00189_n01-img.jpg-msks.png,data_generated-512x512/generated_00189_n01-img.jpg-mski.png
data_generated-512x512/generated_00786_n01-img.jpg,data_generated-512x512/generated_00786_n01-img.jpg-msks.png,data_generated-512x512/generated_00786_n01-img.jpg-mski.png
data_generated-512x512/generated_00960_n01-img.jpg,data_generated-512x512/generated_00960_n01-img.jpg-msks.png,data_generated-512x512/generated_00960_n01-img.jpg-mski.png
data_generated-512x512/generated_00019_n01-img.jpg,data_generated-512x512/generated_00019_n01-img.jpg-msks.png,data_generated-512x512/generated_00019_n01-img.jpg-mski.png
data_generated-512x512/generated_00458_n02-img.jpg,data_generated-512x512/generated_00458_n02-img.jpg-msks.png,data_generated-512x512/generated_00458_n02-img.jpg-mski.png
data_generated-512x512/generated_00600_n02-img.jpg,data_generated-512x512/generated_00600_n02-img.jpg-msks.png,data_generated-512x512/generated_00600_n02-img.jpg-mski.png
data_generated-512x512/generated_00977_n01-img.jpg,data_generated-512x512/generated_00977_n01-img.jpg-msks.png,data_generated-512x512/generated_00977_n01-img.jpg-mski.png
data_generated-512x512/generated_00305_n01-img.jpg,data_generated-512x512/generated_00305_n01-img.jpg-msks.png,data_generated-512x512/generated_00305_n01-img.jpg-mski.png
data_generated-512x512/generated_00046_n02-img.jpg,data_generated-512x512/generated_00046_n02-img.jpg-msks.png,data_generated-512x512/generated_00046_n02-img.jpg-mski.png
data_generated-512x512/generated_00283_n02-img.jpg,data_generated-512x512/generated_00283_n02-img.jpg-msks.png,data_generated-512x512/generated_00283_n02-img.jpg-mski.png
data_generated-512x512/generated_00017_n01-img.jpg,data_generated-512x512/generated_00017_n01-img.jpg-msks.png,data_generated-512x512/generated_00017_n01-img.jpg-mski.png
data_generated-512x512/generated_00386_n01-img.jpg,data_generated-512x512/generated_00386_n01-img.jpg-msks.png,data_generated-512x512/generated_00386_n01-img.jpg-mski.png
data_generated-512x512/generated_00809_n02-img.jpg,data_generated-512x512/generated_00809_n02-img.jpg-msks.png,data_generated-512x512/generated_00809_n02-img.jpg-mski.png
data_generated-512x512/generated_00317_n01-img.jpg,data_generated-512x512/generated_00317_n01-img.jpg-msks.png,data_generated-512x512/generated_00317_n01-img.jpg-mski.png
data_generated-512x512/generated_00902_n02-img.jpg,data_generated-512x512/generated_00902_n02-img.jpg-msks.png,data_generated-512x512/generated_00902_n02-img.jpg-mski.png
data_generated-512x512/generated_00941_n02-img.jpg,data_generated-512x512/generated_00941_n02-img.jpg-msks.png,data_generated-512x512/generated_00941_n02-img.jpg-mski.png
data_generated-512x512/generated_00135_n02-img.jpg,data_generated-512x512/generated_00135_n02-img.jpg-msks.png,data_generated-512x512/generated_00135_n02-img.jpg-mski.png
data_generated-512x512/generated_00031_n01-img.jpg,data_generated-512x512/generated_00031_n01-img.jpg-msks.png,data_generated-512x512/generated_00031_n01-img.jpg-mski.png
data_generated-512x512/generated_00820_n01-img.jpg,data_generated-512x512/generated_00820_n01-img.jpg-msks.png,data_generated-512x512/generated_00820_n01-img.jpg-mski.png
data_generated-512x512/generated_00706_n01-img.jpg,data_generated-512x512/generated_00706_n01-img.jpg-msks.png,data_generated-512x512/generated_00706_n01-img.jpg-mski.png
data_generated-512x512/generated_00330_n01-img.jpg,data_generated-512x512/generated_00330_n01-img.jpg-msks.png,data_generated-512x512/generated_00330_n01-img.jpg-mski.png
data_generated-512x512/generated_00767_n02-img.jpg,data_generated-512x512/generated_00767_n02-img.jpg-msks.png,data_generated-512x512/generated_00767_n02-img.jpg-mski.png
data_generated-512x512/generated_00246_n01-img.jpg,data_generated-512x512/generated_00246_n01-img.jpg-msks.png,data_generated-512x512/generated_00246_n01-img.jpg-mski.png
data_generated-512x512/generated_00008_n01-img.jpg,data_generated-512x512/generated_00008_n01-img.jpg-msks.png,data_generated-512x512/generated_00008_n01-img.jpg-mski.png
data_generated-512x512/generated_00885_n02-img.jpg,data_generated-512x512/generated_00885_n02-img.jpg-msks.png,data_generated-512x512/generated_00885_n02-img.jpg-mski.png
data_generated-512x512/generated_00240_n01-img.jpg,data_generated-512x512/generated_00240_n01-img.jpg-msks.png,data_generated-512x512/generated_00240_n01-img.jpg-mski.png
data_generated-512x512/generated_00339_n01-img.jpg,data_generated-512x512/generated_00339_n01-img.jpg-msks.png,data_generated-512x512/generated_00339_n01-img.jpg-mski.png
data_generated-512x512/generated_00385_n02-img.jpg,data_generated-512x512/generated_00385_n02-img.jpg-msks.png,data_generated-512x512/generated_00385_n02-img.jpg-mski.png
data_generated-512x512/generated_00459_n01-img.jpg,data_generated-512x512/generated_00459_n01-img.jpg-msks.png,data_generated-512x512/generated_00459_n01-img.jpg-mski.png
data_generated-512x512/generated_00441_n02-img.jpg,data_generated-512x512/generated_00441_n02-img.jpg-msks.png,data_generated-512x512/generated_00441_n02-img.jpg-mski.png
data_generated-512x512/generated_00965_n02-img.jpg,data_generated-512x512/generated_00965_n02-img.jpg-msks.png,data_generated-512x512/generated_00965_n02-img.jpg-mski.png
data_generated-512x512/generated_00815_n02-img.jpg,data_generated-512x512/generated_00815_n02-img.jpg-msks.png,data_generated-512x512/generated_00815_n02-img.jpg-mski.png
data_generated-512x512/generated_00175_n01-img.jpg,data_generated-512x512/generated_00175_n01-img.jpg-msks.png,data_generated-512x512/generated_00175_n01-img.jpg-mski.png
data_generated-512x512/generated_00354_n02-img.jpg,data_generated-512x512/generated_00354_n02-img.jpg-msks.png,data_generated-512x512/generated_00354_n02-img.jpg-mski.png
data_generated-512x512/generated_00874_n01-img.jpg,data_generated-512x512/generated_00874_n01-img.jpg-msks.png,data_generated-512x512/generated_00874_n01-img.jpg-mski.png
data_generated-512x512/generated_00500_n01-img.jpg,data_generated-512x512/generated_00500_n01-img.jpg-msks.png,data_generated-512x512/generated_00500_n01-img.jpg-mski.png
data_generated-512x512/generated_00657_n01-img.jpg,data_generated-512x512/generated_00657_n01-img.jpg-msks.png,data_generated-512x512/generated_00657_n01-img.jpg-mski.png
data_generated-512x512/generated_00398_n01-img.jpg,data_generated-512x512/generated_00398_n01-img.jpg-msks.png,data_generated-512x512/generated_00398_n01-img.jpg-mski.png
data_generated-512x512/generated_00728_n02-img.jpg,data_generated-512x512/generated_00728_n02-img.jpg-msks.png,data_generated-512x512/generated_00728_n02-img.jpg-mski.png
data_generated-512x512/generated_00162_n02-img.jpg,data_generated-512x512/generated_00162_n02-img.jpg-msks.png,data_generated-512x512/generated_00162_n02-img.jpg-mski.png
data_generated-512x512/generated_00115_n02-img.jpg,data_generated-512x512/generated_00115_n02-img.jpg-msks.png,data_generated-512x512/generated_00115_n02-img.jpg-mski.png
data_generated-512x512/generated_00427_n01-img.jpg,data_generated-512x512/generated_00427_n01-img.jpg-msks.png,data_generated-512x512/generated_00427_n01-img.jpg-mski.png
data_generated-512x512/generated_00611_n01-img.jpg,data_generated-512x512/generated_00611_n01-img.jpg-msks.png,data_generated-512x512/generated_00611_n01-img.jpg-mski.png
data_generated-512x512/generated_00590_n01-img.jpg,data_generated-512x512/generated_00590_n01-img.jpg-msks.png,data_generated-512x512/generated_00590_n01-img.jpg-mski.png
data_generated-512x512/generated_00878_n02-img.jpg,data_generated-512x512/generated_00878_n02-img.jpg-msks.png,data_generated-512x512/generated_00878_n02-img.jpg-mski.png
data_generated-512x512/generated_00915_n01-img.jpg,data_generated-512x512/generated_00915_n01-img.jpg-msks.png,data_generated-512x512/generated_00915_n01-img.jpg-mski.png
data_generated-512x512/generated_00035_n01-img.jpg,data_generated-512x512/generated_00035_n01-img.jpg-msks.png,data_generated-512x512/generated_00035_n01-img.jpg-mski.png
data_generated-512x512/generated_00592_n01-img.jpg,data_generated-512x512/generated_00592_n01-img.jpg-msks.png,data_generated-512x512/generated_00592_n01-img.jpg-mski.png
data_generated-512x512/generated_00972_n02-img.jpg,data_generated-512x512/generated_00972_n02-img.jpg-msks.png,data_generated-512x512/generated_00972_n02-img.jpg-mski.png
data_generated-512x512/generated_00545_n02-img.jpg,data_generated-512x512/generated_00545_n02-img.jpg-msks.png,data_generated-512x512/generated_00545_n02-img.jpg-mski.png
data_generated-512x512/generated_00010_n02-img.jpg,data_generated-512x512/generated_00010_n02-img.jpg-msks.png,data_generated-512x512/generated_00010_n02-img.jpg-mski.png
data_generated-512x512/generated_00336_n01-img.jpg,data_generated-512x512/generated_00336_n01-img.jpg-msks.png,data_generated-512x512/generated_00336_n01-img.jpg-mski.png
data_generated-512x512/generated_00886_n02-img.jpg,data_generated-512x512/generated_00886_n02-img.jpg-msks.png,data_generated-512x512/generated_00886_n02-img.jpg-mski.png
data_generated-512x512/generated_00145_n01-img.jpg,data_generated-512x512/generated_00145_n01-img.jpg-msks.png,data_generated-512x512/generated_00145_n01-img.jpg-mski.png
data_generated-512x512/generated_00012_n02-img.jpg,data_generated-512x512/generated_00012_n02-img.jpg-msks.png,data_generated-512x512/generated_00012_n02-img.jpg-mski.png
data_generated-512x512/generated_00505_n01-img.jpg,data_generated-512x512/generated_00505_n01-img.jpg-msks.png,data_generated-512x512/generated_00505_n01-img.jpg-mski.png
data_generated-512x512/generated_00331_n01-img.jpg,data_generated-512x512/generated_00331_n01-img.jpg-msks.png,data_generated-512x512/generated_00331_n01-img.jpg-mski.png
data_generated-512x512/generated_00292_n01-img.jpg,data_generated-512x512/generated_00292_n01-img.jpg-msks.png,data_generated-512x512/generated_00292_n01-img.jpg-mski.png
data_generated-512x512/generated_00760_n02-img.jpg,data_generated-512x512/generated_00760_n02-img.jpg-msks.png,data_generated-512x512/generated_00760_n02-img.jpg-mski.png
data_generated-512x512/generated_00649_n02-img.jpg,data_generated-512x512/generated_00649_n02-img.jpg-msks.png,data_generated-512x512/generated_00649_n02-img.jpg-mski.png
data_generated-512x512/generated_00498_n02-img.jpg,data_generated-512x512/generated_00498_n02-img.jpg-msks.png,data_generated-512x512/generated_00498_n02-img.jpg-mski.png
data_generated-512x512/generated_00064_n02-img.jpg,data_generated-512x512/generated_00064_n02-img.jpg-msks.png,data_generated-512x512/generated_00064_n02-img.jpg-mski.png
data_generated-512x512/generated_00351_n02-img.jpg,data_generated-512x512/generated_00351_n02-img.jpg-msks.png,data_generated-512x512/generated_00351_n02-img.jpg-mski.png
data_generated-512x512/generated_00160_n02-img.jpg,data_generated-512x512/generated_00160_n02-img.jpg-msks.png,data_generated-512x512/generated_00160_n02-img.jpg-mski.png
data_generated-512x512/generated_00622_n02-img.jpg,data_generated-512x512/generated_00622_n02-img.jpg-msks.png,data_generated-512x512/generated_00622_n02-img.jpg-mski.png
data_generated-512x512/generated_00835_n01-img.jpg,data_generated-512x512/generated_00835_n01-img.jpg-msks.png,data_generated-512x512/generated_00835_n01-img.jpg-mski.png
data_generated-512x512/generated_00780_n02-img.jpg,data_generated-512x512/generated_00780_n02-img.jpg-msks.png,data_generated-512x512/generated_00780_n02-img.jpg-mski.png
data_generated-512x512/generated_00561_n02-img.jpg,data_generated-512x512/generated_00561_n02-img.jpg-msks.png,data_generated-512x512/generated_00561_n02-img.jpg-mski.png
data_generated-512x512/generated_00119_n02-img.jpg,data_generated-512x512/generated_00119_n02-img.jpg-msks.png,data_generated-512x512/generated_00119_n02-img.jpg-mski.png
data_generated-512x512/generated_00446_n01-img.jpg,data_generated-512x512/generated_00446_n01-img.jpg-msks.png,data_generated-512x512/generated_00446_n01-img.jpg-mski.png
data_generated-512x512/generated_00436_n02-img.jpg,data_generated-512x512/generated_00436_n02-img.jpg-msks.png,data_generated-512x512/generated_00436_n02-img.jpg-mski.png
data_generated-512x512/generated_00933_n01-img.jpg,data_generated-512x512/generated_00933_n01-img.jpg-msks.png,data_generated-512x512/generated_00933_n01-img.jpg-mski.png
data_generated-512x512/generated_00573_n01-img.jpg,data_generated-512x512/generated_00573_n01-img.jpg-msks.png,data_generated-512x512/generated_00573_n01-img.jpg-mski.png
data_generated-512x512/generated_00071_n01-img.jpg,data_generated-512x512/generated_00071_n01-img.jpg-msks.png,data_generated-512x512/generated_00071_n01-img.jpg-mski.png
data_generated-512x512/generated_00274_n01-img.jpg,data_generated-512x512/generated_00274_n01-img.jpg-msks.png,data_generated-512x512/generated_00274_n01-img.jpg-mski.png
data_generated-512x512/generated_00118_n01-img.jpg,data_generated-512x512/generated_00118_n01-img.jpg-msks.png,data_generated-512x512/generated_00118_n01-img.jpg-mski.png
data_generated-512x512/generated_00926_n02-img.jpg,data_generated-512x512/generated_00926_n02-img.jpg-msks.png,data_generated-512x512/generated_00926_n02-img.jpg-mski.png
data_generated-512x512/generated_00739_n02-img.jpg,data_generated-512x512/generated_00739_n02-img.jpg-msks.png,data_generated-512x512/generated_00739_n02-img.jpg-mski.png
data_generated-512x512/generated_00997_n01-img.jpg,data_generated-512x512/generated_00997_n01-img.jpg-msks.png,data_generated-512x512/generated_00997_n01-img.jpg-mski.png
data_generated-512x512/generated_00125_n02-img.jpg,data_generated-512x512/generated_00125_n02-img.jpg-msks.png,data_generated-512x512/generated_00125_n02-img.jpg-mski.png
data_generated-512x512/generated_00085_n01-img.jpg,data_generated-512x512/generated_00085_n01-img.jpg-msks.png,data_generated-512x512/generated_00085_n01-img.jpg-mski.png
data_generated-512x512/generated_00161_n02-img.jpg,data_generated-512x512/generated_00161_n02-img.jpg-msks.png,data_generated-512x512/generated_00161_n02-img.jpg-mski.png
data_generated-512x512/generated_00862_n02-img.jpg,data_generated-512x512/generated_00862_n02-img.jpg-msks.png,data_generated-512x512/generated_00862_n02-img.jpg-mski.png
data_generated-512x512/generated_00884_n01-img.jpg,data_generated-512x512/generated_00884_n01-img.jpg-msks.png,data_generated-512x512/generated_00884_n01-img.jpg-mski.png
data_generated-512x512/generated_00938_n02-img.jpg,data_generated-512x512/generated_00938_n02-img.jpg-msks.png,data_generated-512x512/generated_00938_n02-img.jpg-mski.png
data_generated-512x512/generated_00239_n01-img.jpg,data_generated-512x512/generated_00239_n01-img.jpg-msks.png,data_generated-512x512/generated_00239_n01-img.jpg-mski.png
data_generated-512x512/generated_00615_n01-img.jpg,data_generated-512x512/generated_00615_n01-img.jpg-msks.png,data_generated-512x512/generated_00615_n01-img.jpg-mski.png
data_generated-512x512/generated_00313_n01-img.jpg,data_generated-512x512/generated_00313_n01-img.jpg-msks.png,data_generated-512x512/generated_00313_n01-img.jpg-mski.png
data_generated-512x512/generated_00131_n02-img.jpg,data_generated-512x512/generated_00131_n02-img.jpg-msks.png,data_generated-512x512/generated_00131_n02-img.jpg-mski.png
data_generated-512x512/generated_00905_n02-img.jpg,data_generated-512x512/generated_00905_n02-img.jpg-msks.png,data_generated-512x512/generated_00905_n02-img.jpg-mski.png
data_generated-512x512/generated_00899_n01-img.jpg,data_generated-512x512/generated_00899_n01-img.jpg-msks.png,data_generated-512x512/generated_00899_n01-img.jpg-mski.png
data_generated-512x512/generated_00208_n02-img.jpg,data_generated-512x512/generated_00208_n02-img.jpg-msks.png,data_generated-512x512/generated_00208_n02-img.jpg-mski.png
data_generated-512x512/generated_00679_n01-img.jpg,data_generated-512x512/generated_00679_n01-img.jpg-msks.png,data_generated-512x512/generated_00679_n01-img.jpg-mski.png
data_generated-512x512/generated_00202_n01-img.jpg,data_generated-512x512/generated_00202_n01-img.jpg-msks.png,data_generated-512x512/generated_00202_n01-img.jpg-mski.png
data_generated-512x512/generated_00242_n02-img.jpg,data_generated-512x512/generated_00242_n02-img.jpg-msks.png,data_generated-512x512/generated_00242_n02-img.jpg-mski.png
data_generated-512x512/generated_00934_n01-img.jpg,data_generated-512x512/generated_00934_n01-img.jpg-msks.png,data_generated-512x512/generated_00934_n01-img.jpg-mski.png
data_generated-512x512/generated_00144_n02-img.jpg,data_generated-512x512/generated_00144_n02-img.jpg-msks.png,data_generated-512x512/generated_00144_n02-img.jpg-mski.png
data_generated-512x512/generated_00745_n02-img.jpg,data_generated-512x512/generated_00745_n02-img.jpg-msks.png,data_generated-512x512/generated_00745_n02-img.jpg-mski.png
data_generated-512x512/generated_00673_n02-img.jpg,data_generated-512x512/generated_00673_n02-img.jpg-msks.png,data_generated-512x512/generated_00673_n02-img.jpg-mski.png
data_generated-512x512/generated_00063_n01-img.jpg,data_generated-512x512/generated_00063_n01-img.jpg-msks.png,data_generated-512x512/generated_00063_n01-img.jpg-mski.png
data_generated-512x512/generated_00803_n02-img.jpg,data_generated-512x512/generated_00803_n02-img.jpg-msks.png,data_generated-512x512/generated_00803_n02-img.jpg-mski.png
data_generated-512x512/generated_00321_n02-img.jpg,data_generated-512x512/generated_00321_n02-img.jpg-msks.png,data_generated-512x512/generated_00321_n02-img.jpg-mski.png
data_generated-512x512/generated_00709_n01-img.jpg,data_generated-512x512/generated_00709_n01-img.jpg-msks.png,data_generated-512x512/generated_00709_n01-img.jpg-mski.png
data_generated-512x512/generated_00928_n02-img.jpg,data_generated-512x512/generated_00928_n02-img.jpg-msks.png,data_generated-512x512/generated_00928_n02-img.jpg-mski.png
data_generated-512x512/generated_00847_n02-img.jpg,data_generated-512x512/generated_00847_n02-img.jpg-msks.png,data_generated-512x512/generated_00847_n02-img.jpg-mski.png
data_generated-512x512/generated_00693_n02-img.jpg,data_generated-512x512/generated_00693_n02-img.jpg-msks.png,data_generated-512x512/generated_00693_n02-img.jpg-mski.png
data_generated-512x512/generated_00311_n02-img.jpg,data_generated-512x512/generated_00311_n02-img.jpg-msks.png,data_generated-512x512/generated_00311_n02-img.jpg-mski.png
data_generated-512x512/generated_00253_n01-img.jpg,data_generated-512x512/generated_00253_n01-img.jpg-msks.png,data_generated-512x512/generated_00253_n01-img.jpg-mski.png
data_generated-512x512/generated_00490_n01-img.jpg,data_generated-512x512/generated_00490_n01-img.jpg-msks.png,data_generated-512x512/generated_00490_n01-img.jpg-mski.png
data_generated-512x512/generated_00894_n01-img.jpg,data_generated-512x512/generated_00894_n01-img.jpg-msks.png,data_generated-512x512/generated_00894_n01-img.jpg-mski.png
data_generated-512x512/generated_00309_n01-img.jpg,data_generated-512x512/generated_00309_n01-img.jpg-msks.png,data_generated-512x512/generated_00309_n01-img.jpg-mski.png
data_generated-512x512/generated_00550_n01-img.jpg,data_generated-512x512/generated_00550_n01-img.jpg-msks.png,data_generated-512x512/generated_00550_n01-img.jpg-mski.png
data_generated-512x512/generated_00197_n02-img.jpg,data_generated-512x512/generated_00197_n02-img.jpg-msks.png,data_generated-512x512/generated_00197_n02-img.jpg-mski.png
data_generated-512x512/generated_00471_n01-img.jpg,data_generated-512x512/generated_00471_n01-img.jpg-msks.png,data_generated-512x512/generated_00471_n01-img.jpg-mski.png
data_generated-512x512/generated_00888_n02-img.jpg,data_generated-512x512/generated_00888_n02-img.jpg-msks.png,data_generated-512x512/generated_00888_n02-img.jpg-mski.png
data_generated-512x512/generated_00443_n01-img.jpg,data_generated-512x512/generated_00443_n01-img.jpg-msks.png,data_generated-512x512/generated_00443_n01-img.jpg-mski.png
data_generated-512x512/generated_00572_n01-img.jpg,data_generated-512x512/generated_00572_n01-img.jpg-msks.png,data_generated-512x512/generated_00572_n01-img.jpg-mski.png
data_generated-512x512/generated_00163_n02-img.jpg,data_generated-512x512/generated_00163_n02-img.jpg-msks.png,data_generated-512x512/generated_00163_n02-img.jpg-mski.png
data_generated-512x512/generated_00852_n02-img.jpg,data_generated-512x512/generated_00852_n02-img.jpg-msks.png,data_generated-512x512/generated_00852_n02-img.jpg-mski.png
data_generated-512x512/generated_00955_n01-img.jpg,data_generated-512x512/generated_00955_n01-img.jpg-msks.png,data_generated-512x512/generated_00955_n01-img.jpg-mski.png
data_generated-512x512/generated_00095_n02-img.jpg,data_generated-512x512/generated_00095_n02-img.jpg-msks.png,data_generated-512x512/generated_00095_n02-img.jpg-mski.png
data_generated-512x512/generated_00176_n01-img.jpg,data_generated-512x512/generated_00176_n01-img.jpg-msks.png,data_generated-512x512/generated_00176_n01-img.jpg-mski.png
data_generated-512x512/generated_00177_n02-img.jpg,data_generated-512x512/generated_00177_n02-img.jpg-msks.png,data_generated-512x512/generated_00177_n02-img.jpg-mski.png
data_generated-512x512/generated_00275_n02-img.jpg,data_generated-512x512/generated_00275_n02-img.jpg-msks.png,data_generated-512x512/generated_00275_n02-img.jpg-mski.png
